anio,mes,region,prov,BIOGAS,energia_gen
2012,5,GRAN BS.AS.,BUENOS AIRES,True,0.8
2012,6,GRAN BS.AS.,BUENOS AIRES,True,3.5
2012,7,GRAN BS.AS.,BUENOS AIRES,True,3.4
2012,8,GRAN BS.AS.,BUENOS AIRES,True,2.9
2012,9,GRAN BS.AS.,BUENOS AIRES,True,2.8
2012,10,GRAN BS.AS.,BUENOS AIRES,True,3.5
2012,10,GRAN BS.AS.,BUENOS AIRES,True,3.4
2012,11,GRAN BS.AS.,BUENOS AIRES,True,3.2
2012,11,GRAN BS.AS.,BUENOS AIRES,True,4.4
2012,12,GRAN BS.AS.,BUENOS AIRES,True,3.4
2012,12,GRAN BS.AS.,BUENOS AIRES,True,5.0
2013,1,GRAN BS.AS.,BUENOS AIRES,True,2.9
2013,1,GRAN BS.AS.,BUENOS AIRES,True,5.0
2013,2,GRAN BS.AS.,BUENOS AIRES,True,2.6
2013,2,GRAN BS.AS.,BUENOS AIRES,True,5.0
2013,3,GRAN BS.AS.,BUENOS AIRES,True,3.0
2013,3,GRAN BS.AS.,BUENOS AIRES,True,6.0
2013,4,GRAN BS.AS.,BUENOS AIRES,True,3.1
2013,4,GRAN BS.AS.,BUENOS AIRES,True,5.4
2013,5,GRAN BS.AS.,BUENOS AIRES,True,3.3
2013,5,GRAN BS.AS.,BUENOS AIRES,True,6.1
2013,6,GRAN BS.AS.,BUENOS AIRES,True,2.8
2013,6,GRAN BS.AS.,BUENOS AIRES,True,6.3
2013,7,GRAN BS.AS.,BUENOS AIRES,True,3.1
2013,7,GRAN BS.AS.,BUENOS AIRES,True,7.4
2013,8,GRAN BS.AS.,BUENOS AIRES,True,3.0
2013,8,GRAN BS.AS.,BUENOS AIRES,True,6.8
2013,9,GRAN BS.AS.,BUENOS AIRES,True,2.8
2013,9,GRAN BS.AS.,BUENOS AIRES,True,5.7
2013,10,GRAN BS.AS.,BUENOS AIRES,True,2.8
2013,10,GRAN BS.AS.,BUENOS AIRES,True,6.4
2013,11,GRAN BS.AS.,BUENOS AIRES,True,2.8
2013,11,GRAN BS.AS.,BUENOS AIRES,True,6.8
2013,12,GRAN BS.AS.,BUENOS AIRES,True,2.5
2013,12,GRAN BS.AS.,BUENOS AIRES,True,6.8
2014,1,GRAN BS.AS.,BUENOS AIRES,True,2.6
2014,1,GRAN BS.AS.,BUENOS AIRES,True,6.2
2014,2,GRAN BS.AS.,BUENOS AIRES,True,2.2
2014,2,GRAN BS.AS.,BUENOS AIRES,True,6.1
2014,3,GRAN BS.AS.,BUENOS AIRES,True,2.2
2014,3,GRAN BS.AS.,BUENOS AIRES,True,6.6
2014,4,GRAN BS.AS.,BUENOS AIRES,True,2.1
2014,4,GRAN BS.AS.,BUENOS AIRES,True,5.9
2014,5,GRAN BS.AS.,BUENOS AIRES,True,2.1
2014,5,GRAN BS.AS.,BUENOS AIRES,True,7.1
2014,6,GRAN BS.AS.,BUENOS AIRES,True,2.1
2014,6,GRAN BS.AS.,BUENOS AIRES,True,7.3
2014,7,GRAN BS.AS.,BUENOS AIRES,True,2.2
2014,7,GRAN BS.AS.,BUENOS AIRES,True,7.1
2014,8,GRAN BS.AS.,BUENOS AIRES,True,2.0
2014,8,GRAN BS.AS.,BUENOS AIRES,True,6.7
2014,9,GRAN BS.AS.,BUENOS AIRES,True,2.0
2014,9,GRAN BS.AS.,BUENOS AIRES,True,6.2
2014,10,GRAN BS.AS.,BUENOS AIRES,True,2.0
2014,10,GRAN BS.AS.,BUENOS AIRES,True,6.7
2014,11,GRAN BS.AS.,BUENOS AIRES,True,1.7
2014,11,GRAN BS.AS.,BUENOS AIRES,True,5.6
2014,12,GRAN BS.AS.,BUENOS AIRES,True,1.6
2014,12,GRAN BS.AS.,BUENOS AIRES,True,6.7
2015,1,GRAN BS.AS.,BUENOS AIRES,True,1.2
2015,1,GRAN BS.AS.,BUENOS AIRES,True,6.7
2015,2,GRAN BS.AS.,BUENOS AIRES,True,1.2
2015,2,GRAN BS.AS.,BUENOS AIRES,True,5.8
2015,3,GRAN BS.AS.,BUENOS AIRES,True,1.2
2015,3,GRAN BS.AS.,BUENOS AIRES,True,4.7
2015,4,GRAN BS.AS.,BUENOS AIRES,True,1.2
2015,4,GRAN BS.AS.,BUENOS AIRES,True,5.4
2015,5,GRAN BS.AS.,BUENOS AIRES,True,1.3
2015,5,GRAN BS.AS.,BUENOS AIRES,True,6.1
2015,6,GRAN BS.AS.,BUENOS AIRES,True,1.2
2015,6,GRAN BS.AS.,BUENOS AIRES,True,5.9
2015,7,GRAN BS.AS.,BUENOS AIRES,True,1.3
2015,7,GRAN BS.AS.,BUENOS AIRES,True,5.8
2015,8,GRAN BS.AS.,BUENOS AIRES,True,1.2
2015,8,GRAN BS.AS.,BUENOS AIRES,True,5.8
2015,9,GRAN BS.AS.,BUENOS AIRES,True,1.3
2015,9,GRAN BS.AS.,BUENOS AIRES,True,5.9
2015,10,GRAN BS.AS.,BUENOS AIRES,True,1.3
2015,10,GRAN BS.AS.,BUENOS AIRES,True,5.5
2015,11,GRAN BS.AS.,BUENOS AIRES,True,1.9
2015,11,GRAN BS.AS.,BUENOS AIRES,True,5.1
2015,12,GRAN BS.AS.,BUENOS AIRES,True,2.0
2015,12,GRAN BS.AS.,BUENOS AIRES,True,4.6
2016,1,GRAN BS.AS.,BUENOS AIRES,True,1.8
2016,1,GRAN BS.AS.,BUENOS AIRES,True,5.3
2016,2,GRAN BS.AS.,BUENOS AIRES,True,1.4
2016,2,GRAN BS.AS.,BUENOS AIRES,True,4.6
2016,3,GRAN BS.AS.,BUENOS AIRES,True,1.5
2016,3,GRAN BS.AS.,BUENOS AIRES,True,4.3
2016,4,GRAN BS.AS.,BUENOS AIRES,True,2.2
2016,4,GRAN BS.AS.,BUENOS AIRES,True,2.7
2016,5,GRAN BS.AS.,BUENOS AIRES,True,2.6
2016,5,GRAN BS.AS.,BUENOS AIRES,True,1.1
2016,6,GRAN BS.AS.,BUENOS AIRES,True,2.2
2016,6,GRAN BS.AS.,BUENOS AIRES,True,2.1
2016,7,GRAN BS.AS.,BUENOS AIRES,True,2.1
2016,7,GRAN BS.AS.,BUENOS AIRES,True,2.7
2016,8,GRAN BS.AS.,BUENOS AIRES,True,1.7
2016,8,GRAN BS.AS.,BUENOS AIRES,True,3.0
2016,9,GRAN BS.AS.,BUENOS AIRES,True,1.7
2016,9,GRAN BS.AS.,BUENOS AIRES,True,1.9
2016,10,GRAN BS.AS.,BUENOS AIRES,True,2.2
2016,10,GRAN BS.AS.,BUENOS AIRES,True,1.6
2016,11,GRAN BS.AS.,BUENOS AIRES,True,1.5
2016,11,GRAN BS.AS.,BUENOS AIRES,True,3.1
2016,12,GRAN BS.AS.,BUENOS AIRES,True,1.3
2016,12,GRAN BS.AS.,BUENOS AIRES,True,3.0
2017,1,GRAN BS.AS.,BUENOS AIRES,True,0.9
2017,1,GRAN BS.AS.,BUENOS AIRES,True,2.5
2017,2,GRAN BS.AS.,BUENOS AIRES,True,0.7
2017,2,GRAN BS.AS.,BUENOS AIRES,True,2.6
2017,3,GRAN BS.AS.,BUENOS AIRES,True,0.8
2017,3,GRAN BS.AS.,BUENOS AIRES,True,3.2
2017,4,GRAN BS.AS.,BUENOS AIRES,True,0.2
2017,4,GRAN BS.AS.,BUENOS AIRES,True,3.2
2017,5,GRAN BS.AS.,BUENOS AIRES,True,0.5
2017,5,GRAN BS.AS.,BUENOS AIRES,True,3.8
2017,6,GRAN BS.AS.,BUENOS AIRES,True,0.5
2017,6,GRAN BS.AS.,BUENOS AIRES,True,3.6
2017,7,CENTRO,CORDOBA,True,0.2
2017,7,GRAN BS.AS.,BUENOS AIRES,True,0.5
2017,7,GRAN BS.AS.,BUENOS AIRES,True,4.2
2017,8,CENTRO,CORDOBA,True,0.7
2017,8,GRAN BS.AS.,BUENOS AIRES,True,0.5
2017,8,GRAN BS.AS.,BUENOS AIRES,True,4.9
2017,8,CENTRO,SAN LUIS,True,0.0
2017,9,CENTRO,CORDOBA,True,0.7
2017,9,GRAN BS.AS.,BUENOS AIRES,True,0.8
2017,9,GRAN BS.AS.,BUENOS AIRES,True,5.3
2017,9,CENTRO,SAN LUIS,True,0.1
2017,10,CENTRO,CORDOBA,True,0.7
2017,10,GRAN BS.AS.,BUENOS AIRES,True,0.5
2017,10,GRAN BS.AS.,BUENOS AIRES,True,6.5
2017,10,CENTRO,SAN LUIS,True,0.0
2017,11,CENTRO,CORDOBA,True,0.7
2017,11,GRAN BS.AS.,BUENOS AIRES,True,0.3
2017,11,GRAN BS.AS.,BUENOS AIRES,True,6.4
2017,11,LITORAL,SANTA FE,True,0.5
2017,11,CENTRO,SAN LUIS,True,0.1
2017,12,CENTRO,CORDOBA,True,0.8
2017,12,GRAN BS.AS.,BUENOS AIRES,True,0.0
2017,12,GRAN BS.AS.,BUENOS AIRES,True,6.4
2017,12,LITORAL,SANTA FE,True,0.5
2017,12,CENTRO,SAN LUIS,True,0.1
2018,1,CENTRO,CORDOBA,True,0.5
2018,1,GRAN BS.AS.,BUENOS AIRES,True,0.0
2018,1,GRAN BS.AS.,BUENOS AIRES,True,7.0
2018,1,LITORAL,SANTA FE,True,0.7
2018,1,CENTRO,SAN LUIS,True,0.1
2018,2,CENTRO,CORDOBA,True,0.2
2018,2,GRAN BS.AS.,BUENOS AIRES,True,0.3
2018,2,GRAN BS.AS.,BUENOS AIRES,True,5.3
2018,2,LITORAL,SANTA FE,True,0.7
2018,2,CENTRO,SAN LUIS,True,0.1
2018,3,CENTRO,CORDOBA,True,0.5
2018,3,GRAN BS.AS.,BUENOS AIRES,True,1.6
2018,3,GRAN BS.AS.,BUENOS AIRES,True,6.9
2018,3,LITORAL,SANTA FE,True,0.9
2018,3,CENTRO,SAN LUIS,True,0.1
2018,4,CENTRO,CORDOBA,True,0.7
2018,4,GRAN BS.AS.,BUENOS AIRES,True,2.2
2018,4,GRAN BS.AS.,BUENOS AIRES,True,7.4
2018,4,LITORAL,SANTA FE,True,0.9
2018,4,CENTRO,SAN LUIS,True,0.2
2018,5,CENTRO,CORDOBA,True,0.6
2018,5,GRAN BS.AS.,BUENOS AIRES,True,3.8
2018,5,GRAN BS.AS.,BUENOS AIRES,True,7.5
2018,5,LITORAL,SANTA FE,True,0.5
2018,5,CENTRO,SAN LUIS,True,0.2
2018,6,CENTRO,CORDOBA,True,0.7
2018,6,GRAN BS.AS.,BUENOS AIRES,True,3.3
2018,6,GRAN BS.AS.,BUENOS AIRES,True,7.4
2018,6,LITORAL,SANTA FE,True,0.6
2018,6,CENTRO,SAN LUIS,True,0.2
2018,7,CENTRO,CORDOBA,True,1.0
2018,7,GRAN BS.AS.,BUENOS AIRES,True,3.2
2018,7,GRAN BS.AS.,BUENOS AIRES,True,7.9
2018,7,LITORAL,SANTA FE,True,0.9
2018,7,CENTRO,SAN LUIS,True,0.4
2018,8,CENTRO,CORDOBA,True,1.2
2018,8,GRAN BS.AS.,BUENOS AIRES,True,3.7
2018,8,GRAN BS.AS.,BUENOS AIRES,True,7.4
2018,8,LITORAL,SANTA FE,True,1.0
2018,8,CENTRO,SAN LUIS,True,0.3
2018,9,CENTRO,CORDOBA,True,0.9
2018,9,CENTRO,CORDOBA,True,0.3
2018,9,GRAN BS.AS.,BUENOS AIRES,True,3.7
2018,9,GRAN BS.AS.,BUENOS AIRES,True,7.3
2018,9,LITORAL,SANTA FE,True,0.7
2018,9,CENTRO,SAN LUIS,True,0.3
2018,10,CENTRO,CORDOBA,True,1.3
2018,10,CENTRO,CORDOBA,True,0.8
2018,10,GRAN BS.AS.,BUENOS AIRES,True,3.8
2018,10,GRAN BS.AS.,BUENOS AIRES,True,7.9
2018,10,LITORAL,SANTA FE,True,0.7
2018,10,CENTRO,SAN LUIS,True,0.3
2018,11,CENTRO,CORDOBA,True,1.3
2018,11,CENTRO,CORDOBA,True,0.5
2018,11,GRAN BS.AS.,BUENOS AIRES,True,3.7
2018,11,GRAN BS.AS.,BUENOS AIRES,True,7.5
2018,11,LITORAL,SANTA FE,True,0.8
2018,11,CENTRO,SAN LUIS,True,0.3
2018,12,CENTRO,CORDOBA,True,1.2
2018,12,CENTRO,CORDOBA,True,0.6
2018,12,GRAN BS.AS.,BUENOS AIRES,True,3.8
2018,12,GRAN BS.AS.,BUENOS AIRES,True,8.0
2018,12,LITORAL,SANTA FE,True,0.7
2018,12,CENTRO,SAN LUIS,True,0.4
2019,1,CENTRO,CORDOBA,True,0.9
2019,1,CENTRO,CORDOBA,True,0.6
2019,1,CENTRO,CORDOBA,True,0.2
2019,1,GRAN BS.AS.,BUENOS AIRES,True,3.9
2019,1,GRAN BS.AS.,BUENOS AIRES,True,7.9
2019,1,LITORAL,SANTA FE,True,0.6
2019,1,CENTRO,SAN LUIS,True,0.4
2019,2,CENTRO,CORDOBA,True,1.2
2019,2,CENTRO,CORDOBA,True,0.5
2019,2,CENTRO,CORDOBA,True,0.6
2019,2,LITORAL,SANTA FE,True,0.7
2019,2,BUENOS AIRES,BUENOS AIRES,True,0.2
2019,2,GRAN BS.AS.,BUENOS AIRES,True,3.5
2019,2,GRAN BS.AS.,BUENOS AIRES,True,6.8
2019,2,LITORAL,SANTA FE,True,0.6
2019,2,CENTRO,SAN LUIS,True,0.4
2019,3,LITORAL,SANTA FE,True,4.6
2019,3,CENTRO,CORDOBA,True,1.5
2019,3,CENTRO,CORDOBA,True,0.7
2019,3,CENTRO,CORDOBA,True,0.8
2019,3,BUENOS AIRES,BUENOS AIRES,True,1.1
2019,3,GRAN BS.AS.,BUENOS AIRES,True,4.0
2019,3,GRAN BS.AS.,BUENOS AIRES,True,7.5
2019,3,LITORAL,SANTA FE,True,0.8
2019,3,CENTRO,SAN LUIS,True,0.4
2019,4,LITORAL,SANTA FE,True,4.3
2019,4,CENTRO,CORDOBA,True,1.4
2019,4,CENTRO,CORDOBA,True,0.7
2019,4,CENTRO,CORDOBA,True,0.8
2019,4,BUENOS AIRES,BUENOS AIRES,True,3.0
2019,4,GRAN BS.AS.,BUENOS AIRES,True,3.8
2019,4,GRAN BS.AS.,BUENOS AIRES,True,7.0
2019,4,LITORAL,SANTA FE,True,0.8
2019,4,CENTRO,SAN LUIS,True,0.3
2019,5,LITORAL,SANTA FE,True,4.4
2019,5,CENTRO,CORDOBA,True,1.4
2019,5,CENTRO,CORDOBA,True,0.8
2019,5,CENTRO,CORDOBA,True,0.9
2019,5,BUENOS AIRES,BUENOS AIRES,True,3.5
2019,5,GRAN BS.AS.,BUENOS AIRES,True,4.0
2019,5,GRAN BS.AS.,BUENOS AIRES,True,7.2
2019,5,LITORAL,SANTA FE,True,0.7
2019,5,CENTRO,SAN LUIS,True,0.5
2019,6,LITORAL,SANTA FE,True,4.3
2019,6,CENTRO,CORDOBA,True,1.4
2019,6,CENTRO,CORDOBA,True,0.7
2019,6,CENTRO,CORDOBA,True,0.8
2019,6,BUENOS AIRES,BUENOS AIRES,True,3.5
2019,6,GRAN BS.AS.,BUENOS AIRES,True,3.8
2019,6,GRAN BS.AS.,BUENOS AIRES,True,6.8
2019,6,LITORAL,SANTA FE,True,0.4
2019,6,CENTRO,SAN LUIS,True,0.6
2019,7,LITORAL,SANTA FE,True,4.4
2019,7,CENTRO,CORDOBA,True,1.5
2019,7,CENTRO,CORDOBA,True,0.7
2019,7,CENTRO,CORDOBA,True,0.9
2019,7,BUENOS AIRES,BUENOS AIRES,True,3.7
2019,7,GRAN BS.AS.,BUENOS AIRES,True,4.0
2019,7,GRAN BS.AS.,BUENOS AIRES,True,7.3
2019,7,LITORAL,SANTA FE,True,0.6
2019,7,CENTRO,SAN LUIS,True,0.7
2019,8,LITORAL,SANTA FE,True,4.5
2019,8,CENTRO,CORDOBA,True,1.4
2019,8,CENTRO,CORDOBA,True,0.2
2019,8,CENTRO,CORDOBA,True,0.7
2019,8,CENTRO,CORDOBA,True,0.8
2019,8,BUENOS AIRES,BUENOS AIRES,True,3.7
2019,8,GRAN BS.AS.,BUENOS AIRES,True,3.8
2019,8,GRAN BS.AS.,BUENOS AIRES,True,7.0
2019,8,LITORAL,SANTA FE,True,0.7
2019,8,CENTRO,SAN LUIS,True,0.6
2019,9,LITORAL,SANTA FE,True,4.3
2019,9,CENTRO,CORDOBA,True,1.0
2019,9,CENTRO,CORDOBA,True,0.0
2019,9,CENTRO,CORDOBA,True,0.7
2019,9,CENTRO,CORDOBA,True,0.8
2019,9,NOROESTE,TUCUMAN,True,0.1
2019,9,BUENOS AIRES,BUENOS AIRES,True,3.5
2019,9,GRAN BS.AS.,BUENOS AIRES,True,3.7
2019,9,GRAN BS.AS.,BUENOS AIRES,True,6.7
2019,9,LITORAL,SANTA FE,True,0.4
2019,9,CENTRO,SAN LUIS,True,0.7
2019,10,LITORAL,SANTA FE,True,4.4
2019,10,CENTRO,CORDOBA,True,1.3
2019,10,CENTRO,CORDOBA,True,0.0
2019,10,CENTRO,CORDOBA,True,0.7
2019,10,CENTRO,CORDOBA,True,0.8
2019,10,NOROESTE,TUCUMAN,True,0.0
2019,10,BUENOS AIRES,BUENOS AIRES,True,3.7
2019,10,GRAN BS.AS.,BUENOS AIRES,True,3.8
2019,10,GRAN BS.AS.,BUENOS AIRES,True,7.0
2019,10,LITORAL,SANTA FE,True,0.3
2019,10,CENTRO,SAN LUIS,True,0.7
2019,11,LITORAL,SANTA FE,True,4.3
2019,11,CENTRO,CORDOBA,True,1.2
2019,11,CENTRO,CORDOBA,True,0.0
2019,11,CENTRO,CORDOBA,True,0.7
2019,11,CENTRO,CORDOBA,True,0.8
2019,11,NOROESTE,TUCUMAN,True,0.0
2019,11,BUENOS AIRES,BUENOS AIRES,True,3.5
2019,11,GRAN BS.AS.,BUENOS AIRES,True,3.7
2019,11,GRAN BS.AS.,BUENOS AIRES,True,6.9
2019,11,LITORAL,SANTA FE,True,0.3
2019,11,CENTRO,SAN LUIS,True,0.5
2019,12,LITORAL,SANTA FE,True,4.4
2019,12,CENTRO,CORDOBA,True,0.8
2019,12,CENTRO,CORDOBA,True,0.7
2019,12,CENTRO,CORDOBA,True,0.8
2019,12,CENTRO,CORDOBA,True,0.8
2019,12,NOROESTE,TUCUMAN,True,0.0
2019,12,BUENOS AIRES,BUENOS AIRES,True,3.8
2019,12,CENTRO,CORDOBA,True,0.0
2019,12,BUENOS AIRES,BUENOS AIRES,True,0.3
2019,12,GRAN BS.AS.,BUENOS AIRES,True,3.7
2019,12,GRAN BS.AS.,BUENOS AIRES,True,7.0
2019,12,LITORAL,SANTA FE,True,0.5
2019,12,CENTRO,SAN LUIS,True,0.6
2020,1,LITORAL,SANTA FE,True,4.5
2020,1,CENTRO,CORDOBA,True,1.1
2020,1,CENTRO,CORDOBA,True,0.6
2020,1,CENTRO,CORDOBA,True,0.6
2020,1,CENTRO,CORDOBA,True,0.7
2020,1,NOROESTE,TUCUMAN,True,0.0
2020,1,BUENOS AIRES,BUENOS AIRES,True,3.7
2020,1,CENTRO,CORDOBA,True,0.0
2020,1,CENTRO,SAN LUIS,True,0.1
2020,1,BUENOS AIRES,BUENOS AIRES,True,0.4
2020,1,GRAN BS.AS.,BUENOS AIRES,True,3.7
2020,1,GRAN BS.AS.,BUENOS AIRES,True,6.6
2020,1,LITORAL,SANTA FE,True,0.5
2020,1,CENTRO,SAN LUIS,True,0.4
2020,2,LITORAL,SANTA FE,True,4.0
2020,2,CENTRO,CORDOBA,True,0.9
2020,2,CENTRO,CORDOBA,True,0.5
2020,2,CENTRO,CORDOBA,True,0.7
2020,2,CENTRO,CORDOBA,True,0.7
2020,2,NOROESTE,TUCUMAN,True,0.0
2020,2,BUENOS AIRES,BUENOS AIRES,True,3.4
2020,2,CENTRO,CORDOBA,True,0.1
2020,2,CENTRO,SAN LUIS,True,0.1
2020,2,BUENOS AIRES,BUENOS AIRES,True,0.5
2020,2,GRAN BS.AS.,BUENOS AIRES,True,3.0
2020,2,GRAN BS.AS.,BUENOS AIRES,True,6.4
2020,2,LITORAL,SANTA FE,True,0.1
2020,2,CENTRO,SAN LUIS,True,0.4
2020,3,LITORAL,SANTA FE,True,4.4
2020,3,CENTRO,CORDOBA,True,1.2
2020,3,CENTRO,CORDOBA,True,0.3
2020,3,CENTRO,CORDOBA,True,0.8
2020,3,CENTRO,CORDOBA,True,0.8
2020,3,NOROESTE,TUCUMAN,True,0.1
2020,3,BUENOS AIRES,BUENOS AIRES,True,3.7
2020,3,CENTRO,CORDOBA,True,0.0
2020,3,CENTRO,SAN LUIS,True,0.2
2020,3,BUENOS AIRES,BUENOS AIRES,True,0.6
2020,3,GRAN BS.AS.,BUENOS AIRES,True,3.8
2020,3,GRAN BS.AS.,BUENOS AIRES,True,7.1
2020,3,LITORAL,SANTA FE,True,0.3
2020,3,CENTRO,SAN LUIS,True,0.0
2020,3,CENTRO,SAN LUIS,True,0.6
2020,4,LITORAL,SANTA FE,True,4.3
2020,4,CENTRO,CORDOBA,True,1.1
2020,4,CENTRO,CORDOBA,True,0.6
2020,4,CENTRO,CORDOBA,True,0.7
2020,4,CENTRO,CORDOBA,True,0.7
2020,4,NOROESTE,TUCUMAN,True,0.5
2020,4,BUENOS AIRES,BUENOS AIRES,True,3.5
2020,4,CENTRO,CORDOBA,True,0.0
2020,4,CENTRO,SAN LUIS,True,0.4
2020,4,BUENOS AIRES,BUENOS AIRES,True,0.7
2020,4,GRAN BS.AS.,BUENOS AIRES,True,3.6
2020,4,GRAN BS.AS.,BUENOS AIRES,True,6.9
2020,4,LITORAL,SANTA FE,True,0.0
2020,4,CENTRO,SAN LUIS,True,0.1
2020,4,CENTRO,SAN LUIS,True,0.7
2020,5,LITORAL,SANTA FE,True,4.5
2020,5,CENTRO,CORDOBA,True,0.9
2020,5,CENTRO,CORDOBA,True,0.4
2020,5,CENTRO,CORDOBA,True,0.5
2020,5,CENTRO,CORDOBA,True,0.5
2020,5,NOROESTE,TUCUMAN,True,1.2
2020,5,BUENOS AIRES,BUENOS AIRES,True,3.5
2020,5,CENTRO,CORDOBA,True,0.1
2020,5,CENTRO,SAN LUIS,True,0.6
2020,5,BUENOS AIRES,BUENOS AIRES,True,0.9
2020,5,GRAN BS.AS.,BUENOS AIRES,True,3.7
2020,5,GRAN BS.AS.,BUENOS AIRES,True,7.0
2020,5,LITORAL,SANTA FE,True,0.8
2020,5,CENTRO,SAN LUIS,True,0.4
2020,5,CENTRO,CORDOBA,True,0.3
2020,5,CENTRO,SAN LUIS,True,0.8
2020,6,LITORAL,SANTA FE,True,4.3
2020,6,CENTRO,CORDOBA,True,1.1
2020,6,CENTRO,CORDOBA,True,0.5
2020,6,CENTRO,CORDOBA,True,0.8
2020,6,CENTRO,CORDOBA,True,0.8
2020,6,NOROESTE,TUCUMAN,True,1.8
2020,6,BUENOS AIRES,BUENOS AIRES,True,3.2
2020,6,CENTRO,CORDOBA,True,0.1
2020,6,CENTRO,SAN LUIS,True,0.7
2020,6,BUENOS AIRES,BUENOS AIRES,True,1.0
2020,6,GRAN BS.AS.,BUENOS AIRES,True,3.3
2020,6,GRAN BS.AS.,BUENOS AIRES,True,6.2
2020,6,LITORAL,SANTA FE,True,0.9
2020,6,CENTRO,SAN LUIS,True,0.5
2020,6,CENTRO,CORDOBA,True,0.4
2020,6,CENTRO,SAN LUIS,True,0.6
2020,7,LITORAL,SANTA FE,True,4.5
2020,7,CENTRO,CORDOBA,True,1.0
2020,7,CENTRO,CORDOBA,True,0.7
2020,7,CENTRO,CORDOBA,True,0.8
2020,7,CENTRO,CORDOBA,True,0.9
2020,7,NOROESTE,TUCUMAN,True,1.9
2020,7,BUENOS AIRES,BUENOS AIRES,True,3.7
2020,7,CENTRO,CORDOBA,True,0.2
2020,7,CENTRO,SAN LUIS,True,0.7
2020,7,BUENOS AIRES,BUENOS AIRES,True,0.8
2020,7,GRAN BS.AS.,BUENOS AIRES,True,3.7
2020,7,GRAN BS.AS.,BUENOS AIRES,True,6.4
2020,7,LITORAL,SANTA FE,True,1.0
2020,7,CENTRO,SAN LUIS,True,0.5
2020,7,CENTRO,CORDOBA,True,0.6
2020,7,CENTRO,SAN LUIS,True,0.5
2020,8,LITORAL,SANTA FE,True,4.5
2020,8,CENTRO,CORDOBA,True,1.3
2020,8,CENTRO,CORDOBA,True,0.7
2020,8,CENTRO,CORDOBA,True,0.8
2020,8,CENTRO,CORDOBA,True,0.8
2020,8,NOROESTE,TUCUMAN,True,0.6
2020,8,BUENOS AIRES,BUENOS AIRES,True,3.7
2020,8,CENTRO,CORDOBA,True,0.3
2020,8,CENTRO,SAN LUIS,True,0.7
2020,8,BUENOS AIRES,BUENOS AIRES,True,0.1
2020,8,BUENOS AIRES,BUENOS AIRES,True,0.9
2020,8,GRAN BS.AS.,BUENOS AIRES,True,3.5
2020,8,GRAN BS.AS.,BUENOS AIRES,True,6.6
2020,8,LITORAL,SANTA FE,True,0.9
2020,8,CENTRO,SAN LUIS,True,0.5
2020,8,CENTRO,CORDOBA,True,0.6
2020,8,CENTRO,SAN LUIS,True,0.9
2020,9,LITORAL,SANTA FE,True,4.3
2020,9,CENTRO,CORDOBA,True,1.4
2020,9,CENTRO,CORDOBA,True,0.7
2020,9,CENTRO,CORDOBA,True,0.5
2020,9,CENTRO,CORDOBA,True,0.8
2020,9,NOROESTE,TUCUMAN,True,0.0
2020,9,BUENOS AIRES,BUENOS AIRES,True,3.5
2020,9,BUENOS AIRES,BUENOS AIRES,True,0.0
2020,9,CENTRO,CORDOBA,True,0.3
2020,9,CENTRO,SAN LUIS,True,0.7
2020,9,BUENOS AIRES,BUENOS AIRES,True,0.1
2020,9,BUENOS AIRES,BUENOS AIRES,True,1.2
2020,9,GRAN BS.AS.,BUENOS AIRES,True,3.3
2020,9,GRAN BS.AS.,BUENOS AIRES,True,5.9
2020,9,LITORAL,SANTA FE,True,1.0
2020,9,CENTRO,SAN LUIS,True,0.6
2020,9,CENTRO,CORDOBA,True,0.7
2020,9,LITORAL,SANTA FE,True,0.5
2020,9,CENTRO,SAN LUIS,True,0.8
2020,10,LITORAL,SANTA FE,True,4.5
2020,10,CENTRO,CORDOBA,True,1.5
2020,10,CENTRO,CORDOBA,True,0.8
2020,10,CENTRO,CORDOBA,True,0.8
2020,10,CENTRO,CORDOBA,True,0.8
2020,10,BUENOS AIRES,BUENOS AIRES,True,3.6
2020,10,BUENOS AIRES,BUENOS AIRES,True,0.0
2020,10,CENTRO,CORDOBA,True,0.4
2020,10,CENTRO,SAN LUIS,True,0.7
2020,10,BUENOS AIRES,BUENOS AIRES,True,0.0
2020,10,BUENOS AIRES,BUENOS AIRES,True,1.0
2020,10,GRAN BS.AS.,BUENOS AIRES,True,3.6
2020,10,GRAN BS.AS.,BUENOS AIRES,True,6.0
2020,10,LITORAL,SANTA FE,True,1.0
2020,10,CENTRO,SAN LUIS,True,0.6
2020,10,CENTRO,CORDOBA,True,0.7
2020,10,LITORAL,SANTA FE,True,0.5
2020,10,CENTRO,SAN LUIS,True,0.7
2020,10,NOROESTE,TUCUMAN,True,0.0
2020,11,LITORAL,SANTA FE,True,4.3
2020,11,CENTRO,CORDOBA,True,1.4
2020,11,CENTRO,CORDOBA,True,0.8
2020,11,CENTRO,CORDOBA,True,0.8
2020,11,CENTRO,CORDOBA,True,0.6
2020,11,NOROESTE,TUCUMAN,True,0.0
2020,11,BUENOS AIRES,BUENOS AIRES,True,3.2
2020,11,BUENOS AIRES,BUENOS AIRES,True,0.1
2020,11,CENTRO,CORDOBA,True,0.4
2020,11,CENTRO,CORDOBA,True,0.0
2020,11,CENTRO,SAN LUIS,True,0.6
2020,11,BUENOS AIRES,BUENOS AIRES,True,0.0
2020,11,BUENOS AIRES,BUENOS AIRES,True,0.7
2020,11,GRAN BS.AS.,BUENOS AIRES,True,3.6
