anio,mes,region,prov,EOLICO,energia_gen
2021,11,BUENOS AIRES,BUENOS AIRES,True,27.6
2021,11,PATAGONIA,CHUBUT,True,3.8
2021,11,PATAGONIA,CHUBUT,True,2.3
2021,11,BUENOS AIRES,BUENOS AIRES,True,6.6
2021,11,BUENOS AIRES,BUENOS AIRES,True,25.8
2021,11,PATAGONIA,CHUBUT,True,10.2
2021,11,BUENOS AIRES,BUENOS AIRES,True,29.0
2021,11,BUENOS AIRES,BUENOS AIRES,True,12.9
2021,11,BUENOS AIRES,BUENOS AIRES,True,2.9
2021,11,NOROESTE,SANTIAGO DEL ESTERO,True,0.8
2021,11,PATAGONIA,CHUBUT,True,9.2
2021,11,BUENOS AIRES,BUENOS AIRES,True,5.2
2021,11,BUENOS AIRES,BUENOS AIRES,True,30.3
2021,11,PATAGONIA,SANTA CRUZ,True,37.2
2021,11,PATAGONIA,CHUBUT,True,22.8
2021,11,PATAGONIA,CHUBUT,True,22.9
2021,11,PATAGONIA,CHUBUT,True,22.2
2021,11,PATAGONIA,CHUBUT,True,10.0
2021,11,PATAGONIA,CHUBUT,True,44.6
2021,11,PATAGONIA,CHUBUT,True,20.3
2021,11,PATAGONIA,CHUBUT,True,43.0
2021,11,CENTRO,CORDOBA,True,20.9
2021,11,BUENOS AIRES,BUENOS AIRES,True,31.6
2021,11,BUENOS AIRES,BUENOS AIRES,True,12.0
2021,11,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,11,COMAHUE,NEUQUÉN,True,39.1
2021,11,CENTRO,CORDOBA,True,8.9
2021,11,BUENOS AIRES,BUENOS AIRES,True,17.0
2021,11,PATAGONIA,CHUBUT,True,28.3
2021,11,PATAGONIA,CHUBUT,True,55.7
2021,11,COMAHUE,RIO NEGRO,True,30.5
2021,11,COMAHUE,RIO NEGRO,True,3.9
2021,11,PATAGONIA,CHUBUT,True,13.2
2021,11,PATAGONIA,CHUBUT,True,8.3
2021,11,PATAGONIA,CHUBUT,True,8.0
2021,11,BUENOS AIRES,BUENOS AIRES,True,71.1
2021,11,BUENOS AIRES,BUENOS AIRES,True,17.7
2021,11,BUENOS AIRES,BUENOS AIRES,True,43.8
2021,11,PATAGONIA,CHUBUT,True,0.0
2021,11,BUENOS AIRES,BUENOS AIRES,True,1.1
2021,11,BUENOS AIRES,BUENOS AIRES,True,16.6
2021,11,BUENOS AIRES,BUENOS AIRES,True,13.8
2021,12,NOROESTE,LA RIOJA,True,5.7
2021,12,NOROESTE,LA RIOJA,True,5.5
2021,12,PATAGONIA,CHUBUT,True,2.0
2021,12,PATAGONIA,CHUBUT,True,10.8
2021,12,BUENOS AIRES,BUENOS AIRES,True,0.0
2021,12,PATAGONIA,CHUBUT,True,12.5
2021,12,PATAGONIA,CHUBUT,True,8.3
2021,12,PATAGONIA,CHUBUT,True,0.0
2021,12,NOROESTE,SANTIAGO DEL ESTERO,True,1.0
2021,12,PATAGONIA,CHUBUT,True,7.8
2021,12,BUENOS AIRES,BUENOS AIRES,True,26.8
2021,12,PATAGONIA,CHUBUT,True,36.3
2021,12,BUENOS AIRES,BUENOS AIRES,True,31.8
2021,12,CENTRO,CORDOBA,True,18.1
2021,12,PATAGONIA,CHUBUT,True,8.8
2021,12,PATAGONIA,CHUBUT,True,28.1
2021,12,BUENOS AIRES,BUENOS AIRES,True,19.8
2021,12,PATAGONIA,CHUBUT,True,10.3
2021,12,BUENOS AIRES,BUENOS AIRES,True,1.3
2021,12,BUENOS AIRES,LA PAMPA,True,10.9
2021,12,PATAGONIA,CHUBUT,True,24.9
2021,12,PATAGONIA,CHUBUT,True,3.3
2021,12,PATAGONIA,SANTA CRUZ,True,39.2
2021,12,PATAGONIA,SANTA CRUZ,True,9.7
2021,12,BUENOS AIRES,BUENOS AIRES,True,16.9
2021,12,BUENOS AIRES,BUENOS AIRES,True,18.7
2021,12,COMAHUE,RIO NEGRO,True,29.4
2021,12,PATAGONIA,CHUBUT,True,55.1
2021,12,COMAHUE,RIO NEGRO,True,3.6
2021,12,BUENOS AIRES,BUENOS AIRES,True,5.3
2021,12,PATAGONIA,CHUBUT,True,35.2
2021,12,BUENOS AIRES,BUENOS AIRES,True,28.4
2021,12,BUENOS AIRES,BUENOS AIRES,True,12.8
2021,12,BUENOS AIRES,BUENOS AIRES,True,7.1
2021,12,BUENOS AIRES,BUENOS AIRES,True,3.0
2021,12,CENTRO,CORDOBA,True,20.9
2021,12,NOROESTE,LA RIOJA,True,38.2
2021,12,BUENOS AIRES,BUENOS AIRES,True,25.3
2021,12,BUENOS AIRES,BUENOS AIRES,True,70.9
2021,12,PATAGONIA,CHUBUT,True,22.9
2021,12,BUENOS AIRES,BUENOS AIRES,True,11.2
2021,12,CENTRO,CORDOBA,True,8.8
2021,12,COMAHUE,NEUQUÉN,True,36.5
2021,12,PATAGONIA,CHUBUT,True,10.1
2021,12,BUENOS AIRES,BUENOS AIRES,True,28.2
2021,12,BUENOS AIRES,BUENOS AIRES,True,36.5
2021,12,PATAGONIA,CHUBUT,True,36.5
2021,12,BUENOS AIRES,BUENOS AIRES,True,14.8
2021,12,PATAGONIA,CHUBUT,True,16.6
2021,12,PATAGONIA,CHUBUT,True,22.8
2021,12,PATAGONIA,CHUBUT,True,22.7
2021,12,PATAGONIA,SANTA CRUZ,True,30.9
2021,12,PATAGONIA,CHUBUT,True,23.6
2021,12,PATAGONIA,CHUBUT,True,44.1
2021,12,PATAGONIA,CHUBUT,True,8.9
2021,12,BUENOS AIRES,BUENOS AIRES,True,16.9
2021,12,PATAGONIA,SANTA CRUZ,True,19.6
2021,12,PATAGONIA,SANTA CRUZ,True,2.2
2022,1,NOROESTE,LA RIOJA,True,4.7
2022,1,NOROESTE,LA RIOJA,True,5.0
2022,1,PATAGONIA,CHUBUT,True,2.5
2022,1,PATAGONIA,CHUBUT,True,10.8
2022,1,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,1,PATAGONIA,CHUBUT,True,13.2
2022,1,PATAGONIA,CHUBUT,True,9.0
2022,1,PATAGONIA,CHUBUT,True,0.0
2022,1,NOROESTE,SANTIAGO DEL ESTERO,True,0.3
2022,1,PATAGONIA,CHUBUT,True,7.5
2022,1,BUENOS AIRES,BUENOS AIRES,True,36.4
2022,1,PATAGONIA,CHUBUT,True,38.9
2022,1,BUENOS AIRES,BUENOS AIRES,True,37.9
2022,1,CENTRO,CORDOBA,True,17.4
2022,1,PATAGONIA,CHUBUT,True,8.4
2022,1,PATAGONIA,CHUBUT,True,27.1
2022,1,BUENOS AIRES,BUENOS AIRES,True,22.7
2022,1,PATAGONIA,CHUBUT,True,10.9
2022,1,BUENOS AIRES,BUENOS AIRES,True,1.5
2022,1,BUENOS AIRES,LA PAMPA,True,14.1
2022,1,PATAGONIA,CHUBUT,True,23.1
2022,1,PATAGONIA,CHUBUT,True,3.5
2022,1,PATAGONIA,SANTA CRUZ,True,39.5
2022,1,PATAGONIA,SANTA CRUZ,True,9.6
2022,1,BUENOS AIRES,BUENOS AIRES,True,21.8
2022,1,BUENOS AIRES,BUENOS AIRES,True,22.9
2022,1,COMAHUE,RIO NEGRO,True,33.0
2022,1,PATAGONIA,CHUBUT,True,53.1
2022,1,COMAHUE,RIO NEGRO,True,4.2
2022,1,BUENOS AIRES,BUENOS AIRES,True,5.1
2022,1,PATAGONIA,CHUBUT,True,35.3
2022,1,BUENOS AIRES,BUENOS AIRES,True,35.0
2022,1,BUENOS AIRES,BUENOS AIRES,True,16.6
2022,1,BUENOS AIRES,BUENOS AIRES,True,8.3
2022,1,BUENOS AIRES,BUENOS AIRES,True,3.6
2022,1,CENTRO,CORDOBA,True,20.3
2022,1,NOROESTE,LA RIOJA,True,31.4
2022,1,BUENOS AIRES,BUENOS AIRES,True,31.8
2022,1,BUENOS AIRES,BUENOS AIRES,True,83.5
2022,1,PATAGONIA,CHUBUT,True,22.9
2022,1,BUENOS AIRES,BUENOS AIRES,True,14.1
2022,1,CENTRO,CORDOBA,True,9.0
2022,1,COMAHUE,NEUQUÉN,True,41.0
2022,1,PATAGONIA,CHUBUT,True,6.9
2022,1,BUENOS AIRES,BUENOS AIRES,True,39.8
2022,1,BUENOS AIRES,BUENOS AIRES,True,44.6
2022,1,PATAGONIA,CHUBUT,True,34.4
2022,1,BUENOS AIRES,BUENOS AIRES,True,18.2
2022,1,PATAGONIA,CHUBUT,True,18.4
2022,1,PATAGONIA,CHUBUT,True,22.9
2022,1,PATAGONIA,CHUBUT,True,22.4
2022,1,PATAGONIA,SANTA CRUZ,True,39.0
2022,1,PATAGONIA,CHUBUT,True,18.0
2022,1,PATAGONIA,CHUBUT,True,42.9
2022,1,PATAGONIA,CHUBUT,True,10.0
2022,1,BUENOS AIRES,BUENOS AIRES,True,19.2
2022,1,PATAGONIA,SANTA CRUZ,True,15.7
2022,1,PATAGONIA,SANTA CRUZ,True,2.5
2022,2,CENTRO,CORDOBA,True,13.9
2022,2,PATAGONIA,CHUBUT,True,22.5
2022,2,PATAGONIA,CHUBUT,True,33.0
2022,2,NOROESTE,LA RIOJA,True,32.8
2022,2,NOROESTE,LA RIOJA,True,3.8
2022,2,NOROESTE,LA RIOJA,True,3.7
2022,2,BUENOS AIRES,BUENOS AIRES,True,18.6
2022,2,BUENOS AIRES,LA PAMPA,True,13.4
2022,2,PATAGONIA,SANTA CRUZ,True,8.6
2022,2,PATAGONIA,SANTA CRUZ,True,34.8
2022,2,PATAGONIA,CHUBUT,True,7.7
2022,2,PATAGONIA,CHUBUT,True,19.8
2022,2,PATAGONIA,CHUBUT,True,31.7
2022,2,PATAGONIA,CHUBUT,True,10.7
2022,2,BUENOS AIRES,BUENOS AIRES,True,29.5
2022,2,PATAGONIA,CHUBUT,True,3.0
2022,2,PATAGONIA,CHUBUT,True,1.9
2022,2,BUENOS AIRES,BUENOS AIRES,True,7.2
2022,2,BUENOS AIRES,BUENOS AIRES,True,27.0
2022,2,PATAGONIA,CHUBUT,True,7.6
2022,2,BUENOS AIRES,BUENOS AIRES,True,30.2
2022,2,BUENOS AIRES,BUENOS AIRES,True,14.2
2022,2,BUENOS AIRES,BUENOS AIRES,True,3.2
2022,2,NOROESTE,SANTIAGO DEL ESTERO,True,0.9
2022,2,PATAGONIA,CHUBUT,True,7.9
2022,2,BUENOS AIRES,BUENOS AIRES,True,4.1
2022,2,BUENOS AIRES,BUENOS AIRES,True,33.2
2022,2,PATAGONIA,SANTA CRUZ,True,30.3
2022,2,PATAGONIA,CHUBUT,True,21.0
2022,2,PATAGONIA,CHUBUT,True,19.6
2022,2,PATAGONIA,CHUBUT,True,20.7
2022,2,PATAGONIA,CHUBUT,True,11.3
2022,2,PATAGONIA,CHUBUT,True,37.0
2022,2,PATAGONIA,CHUBUT,True,14.9
2022,2,PATAGONIA,CHUBUT,True,32.5
2022,2,CENTRO,CORDOBA,True,16.1
2022,2,BUENOS AIRES,BUENOS AIRES,True,29.2
2022,2,BUENOS AIRES,BUENOS AIRES,True,10.6
2022,2,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,2,COMAHUE,NEUQUÉN,True,33.9
2022,2,CENTRO,CORDOBA,True,7.1
2022,2,BUENOS AIRES,BUENOS AIRES,True,18.7
2022,2,PATAGONIA,CHUBUT,True,24.6
2022,2,PATAGONIA,CHUBUT,True,48.4
2022,2,COMAHUE,RIO NEGRO,True,33.7
2022,2,COMAHUE,RIO NEGRO,True,4.2
2022,2,PATAGONIA,CHUBUT,True,13.3
2022,2,PATAGONIA,CHUBUT,True,8.6
2022,2,PATAGONIA,CHUBUT,True,7.8
2022,2,BUENOS AIRES,BUENOS AIRES,True,71.9
2022,2,BUENOS AIRES,BUENOS AIRES,True,17.6
2022,2,BUENOS AIRES,BUENOS AIRES,True,38.2
2022,2,PATAGONIA,CHUBUT,True,0.0
2022,2,BUENOS AIRES,BUENOS AIRES,True,1.2
2022,2,BUENOS AIRES,BUENOS AIRES,True,18.0
2022,2,BUENOS AIRES,BUENOS AIRES,True,15.4
2022,2,PATAGONIA,SANTA CRUZ,True,20.0
2022,2,PATAGONIA,SANTA CRUZ,True,3.4
2022,3,CENTRO,CORDOBA,True,17.1
2022,3,PATAGONIA,CHUBUT,True,26.4
2022,3,PATAGONIA,CHUBUT,True,37.0
2022,3,NOROESTE,LA RIOJA,True,32.9
2022,3,NOROESTE,LA RIOJA,True,4.2
2022,3,NOROESTE,LA RIOJA,True,4.6
2022,3,BUENOS AIRES,BUENOS AIRES,True,22.2
2022,3,BUENOS AIRES,LA PAMPA,True,14.3
2022,3,PATAGONIA,SANTA CRUZ,True,11.8
2022,3,PATAGONIA,SANTA CRUZ,True,48.0
2022,3,PATAGONIA,CHUBUT,True,9.1
2022,3,PATAGONIA,CHUBUT,True,23.7
2022,3,PATAGONIA,CHUBUT,True,35.9
2022,3,PATAGONIA,CHUBUT,True,11.7
2022,3,BUENOS AIRES,BUENOS AIRES,True,35.4
2022,3,PATAGONIA,CHUBUT,True,3.5
2022,3,PATAGONIA,CHUBUT,True,2.8
2022,3,BUENOS AIRES,BUENOS AIRES,True,8.3
2022,3,BUENOS AIRES,BUENOS AIRES,True,31.3
2022,3,PATAGONIA,CHUBUT,True,11.0
2022,3,BUENOS AIRES,BUENOS AIRES,True,34.6
2022,3,BUENOS AIRES,BUENOS AIRES,True,16.6
2022,3,BUENOS AIRES,BUENOS AIRES,True,4.4
2022,3,NOROESTE,SANTIAGO DEL ESTERO,True,0.8
2022,3,PATAGONIA,CHUBUT,True,11.2
2022,3,BUENOS AIRES,BUENOS AIRES,True,5.6
2022,3,BUENOS AIRES,BUENOS AIRES,True,37.9
2022,3,PATAGONIA,SANTA CRUZ,True,43.0
2022,3,PATAGONIA,CHUBUT,True,24.1
2022,3,PATAGONIA,CHUBUT,True,22.5
2022,3,PATAGONIA,CHUBUT,True,24.0
2022,3,PATAGONIA,CHUBUT,True,12.4
2022,3,PATAGONIA,CHUBUT,True,46.1
2022,3,PATAGONIA,CHUBUT,True,21.7
2022,3,PATAGONIA,CHUBUT,True,45.5
2022,3,CENTRO,CORDOBA,True,18.9
2022,3,BUENOS AIRES,BUENOS AIRES,True,37.2
2022,3,BUENOS AIRES,BUENOS AIRES,True,13.8
2022,3,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,3,COMAHUE,NEUQUÉN,True,35.2
2022,3,CENTRO,CORDOBA,True,8.9
2022,3,BUENOS AIRES,BUENOS AIRES,True,21.6
2022,3,PATAGONIA,CHUBUT,True,27.5
2022,3,PATAGONIA,CHUBUT,True,57.0
2022,3,COMAHUE,RIO NEGRO,True,39.2
2022,3,COMAHUE,RIO NEGRO,True,5.0
2022,3,PATAGONIA,CHUBUT,True,15.8
2022,3,PATAGONIA,CHUBUT,True,9.8
2022,3,PATAGONIA,CHUBUT,True,9.6
2022,3,BUENOS AIRES,BUENOS AIRES,True,77.6
2022,3,BUENOS AIRES,BUENOS AIRES,True,21.5
2022,3,BUENOS AIRES,BUENOS AIRES,True,45.7
2022,3,PATAGONIA,CHUBUT,True,0.0
2022,3,BUENOS AIRES,BUENOS AIRES,True,1.4
2022,3,BUENOS AIRES,BUENOS AIRES,True,21.5
2022,3,BUENOS AIRES,BUENOS AIRES,True,19.2
2022,3,PATAGONIA,SANTA CRUZ,True,33.6
2022,3,PATAGONIA,SANTA CRUZ,True,6.1
2022,4,CENTRO,CORDOBA,True,17.7
2022,4,PATAGONIA,CHUBUT,True,25.9
2022,4,PATAGONIA,CHUBUT,True,38.7
2022,4,NOROESTE,LA RIOJA,True,27.9
2022,4,NOROESTE,LA RIOJA,True,3.6
2022,4,NOROESTE,LA RIOJA,True,3.4
2022,4,BUENOS AIRES,BUENOS AIRES,True,21.9
2022,4,BUENOS AIRES,LA PAMPA,True,14.9
2022,4,PATAGONIA,SANTA CRUZ,True,10.2
2022,4,PATAGONIA,SANTA CRUZ,True,40.3
2022,4,PATAGONIA,CHUBUT,True,9.8
2022,4,PATAGONIA,CHUBUT,True,22.8
2022,4,PATAGONIA,CHUBUT,True,33.7
2022,4,PATAGONIA,CHUBUT,True,11.1
2022,4,BUENOS AIRES,BUENOS AIRES,True,33.7
2022,4,PATAGONIA,CHUBUT,True,5.2
2022,4,PATAGONIA,CHUBUT,True,2.1
2022,4,BUENOS AIRES,BUENOS AIRES,True,8.2
2022,4,BUENOS AIRES,BUENOS AIRES,True,30.8
2022,4,PATAGONIA,CHUBUT,True,10.4
2022,4,BUENOS AIRES,BUENOS AIRES,True,33.3
2022,4,BUENOS AIRES,BUENOS AIRES,True,16.4
2022,4,BUENOS AIRES,BUENOS AIRES,True,4.3
2022,4,NOROESTE,SANTIAGO DEL ESTERO,True,1.0
2022,4,PATAGONIA,CHUBUT,True,10.7
2022,4,BUENOS AIRES,BUENOS AIRES,True,6.3
2022,4,BUENOS AIRES,BUENOS AIRES,True,35.4
2022,4,PATAGONIA,SANTA CRUZ,True,35.8
2022,4,PATAGONIA,CHUBUT,True,23.4
2022,4,PATAGONIA,CHUBUT,True,21.4
2022,4,PATAGONIA,CHUBUT,True,23.2
2022,4,PATAGONIA,CHUBUT,True,12.6
2022,4,PATAGONIA,CHUBUT,True,44.8
2022,4,PATAGONIA,CHUBUT,True,17.9
2022,4,PATAGONIA,CHUBUT,True,45.0
2022,4,CENTRO,CORDOBA,True,20.3
2022,4,BUENOS AIRES,BUENOS AIRES,True,36.0
2022,4,BUENOS AIRES,BUENOS AIRES,True,11.9
2022,4,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,4,COMAHUE,NEUQUÉN,True,34.5
2022,4,CENTRO,CORDOBA,True,9.4
2022,4,BUENOS AIRES,BUENOS AIRES,True,20.4
2022,4,PATAGONIA,CHUBUT,True,26.5
2022,4,PATAGONIA,CHUBUT,True,57.0
2022,4,COMAHUE,RIO NEGRO,True,36.0
2022,4,COMAHUE,RIO NEGRO,True,4.6
2022,4,PATAGONIA,CHUBUT,True,15.0
2022,4,PATAGONIA,CHUBUT,True,9.3
2022,4,PATAGONIA,CHUBUT,True,9.4
2022,4,BUENOS AIRES,BUENOS AIRES,True,79.1
2022,4,BUENOS AIRES,BUENOS AIRES,True,20.4
2022,4,BUENOS AIRES,BUENOS AIRES,True,45.6
2022,4,PATAGONIA,CHUBUT,True,0.0
2022,4,BUENOS AIRES,BUENOS AIRES,True,1.3
2022,4,BUENOS AIRES,BUENOS AIRES,True,20.2
2022,4,BUENOS AIRES,BUENOS AIRES,True,18.6
2022,4,PATAGONIA,SANTA CRUZ,True,31.5
2022,4,PATAGONIA,SANTA CRUZ,True,6.3
2022,5,CENTRO,CORDOBA,True,13.0
2022,5,PATAGONIA,CHUBUT,True,25.0
2022,5,PATAGONIA,CHUBUT,True,36.0
2022,5,NOROESTE,LA RIOJA,True,22.2
2022,5,NOROESTE,LA RIOJA,True,2.8
2022,5,NOROESTE,LA RIOJA,True,2.9
2022,5,BUENOS AIRES,BUENOS AIRES,True,20.8
2022,5,BUENOS AIRES,LA PAMPA,True,11.2
2022,5,PATAGONIA,SANTA CRUZ,True,11.0
2022,5,PATAGONIA,SANTA CRUZ,True,40.0
2022,5,PATAGONIA,CHUBUT,True,9.7
2022,5,PATAGONIA,CHUBUT,True,22.5
2022,5,PATAGONIA,CHUBUT,True,33.6
2022,5,PATAGONIA,CHUBUT,True,10.9
2022,5,BUENOS AIRES,BUENOS AIRES,True,30.8
2022,5,PATAGONIA,CHUBUT,True,6.7
2022,5,PATAGONIA,CHUBUT,True,2.5
2022,5,BUENOS AIRES,BUENOS AIRES,True,6.8
2022,5,BUENOS AIRES,BUENOS AIRES,True,26.9
2022,5,PATAGONIA,CHUBUT,True,9.3
2022,5,BUENOS AIRES,BUENOS AIRES,True,31.8
2022,5,BUENOS AIRES,BUENOS AIRES,True,15.6
2022,5,BUENOS AIRES,BUENOS AIRES,True,3.7
2022,5,NOROESTE,SANTIAGO DEL ESTERO,True,1.1
2022,5,PATAGONIA,CHUBUT,True,10.2
2022,5,BUENOS AIRES,BUENOS AIRES,True,5.1
2022,5,BUENOS AIRES,BUENOS AIRES,True,29.4
2022,5,PATAGONIA,SANTA CRUZ,True,34.5
2022,5,PATAGONIA,CHUBUT,True,23.8
2022,5,PATAGONIA,CHUBUT,True,21.7
2022,5,PATAGONIA,CHUBUT,True,23.8
2022,5,PATAGONIA,CHUBUT,True,13.0
2022,5,PATAGONIA,CHUBUT,True,44.8
2022,5,PATAGONIA,CHUBUT,True,16.6
2022,5,PATAGONIA,CHUBUT,True,40.2
2022,5,CENTRO,CORDOBA,True,15.4
2022,5,BUENOS AIRES,BUENOS AIRES,True,34.9
2022,5,BUENOS AIRES,BUENOS AIRES,True,11.7
2022,5,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,5,COMAHUE,NEUQUÉN,True,24.4
2022,5,CENTRO,CORDOBA,True,7.0
2022,5,BUENOS AIRES,BUENOS AIRES,True,18.8
2022,5,PATAGONIA,CHUBUT,True,26.1
2022,5,PATAGONIA,CHUBUT,True,56.0
2022,5,COMAHUE,RIO NEGRO,True,28.1
2022,5,COMAHUE,RIO NEGRO,True,3.8
2022,5,PATAGONIA,CHUBUT,True,14.9
2022,5,PATAGONIA,CHUBUT,True,8.9
2022,5,PATAGONIA,CHUBUT,True,10.0
2022,5,BUENOS AIRES,BUENOS AIRES,True,70.0
2022,5,BUENOS AIRES,BUENOS AIRES,True,20.0
2022,5,BUENOS AIRES,BUENOS AIRES,True,44.7
2022,5,PATAGONIA,CHUBUT,True,0.0
2022,5,BUENOS AIRES,BUENOS AIRES,True,1.3
2022,5,BUENOS AIRES,BUENOS AIRES,True,19.8
2022,5,BUENOS AIRES,BUENOS AIRES,True,17.4
2022,5,PATAGONIA,SANTA CRUZ,True,35.2
2022,5,PATAGONIA,SANTA CRUZ,True,7.7
2022,6,NOROESTE,LA RIOJA,True,2.7
2022,6,NOROESTE,LA RIOJA,True,2.6
2022,6,PATAGONIA,CHUBUT,True,2.3
2022,6,PATAGONIA,CHUBUT,True,11.2
2022,6,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,6,PATAGONIA,CHUBUT,True,13.6
2022,6,PATAGONIA,CHUBUT,True,8.0
2022,6,PATAGONIA,CHUBUT,True,0.0
2022,6,NOROESTE,SANTIAGO DEL ESTERO,True,1.2
2022,6,PATAGONIA,CHUBUT,True,9.1
2022,6,BUENOS AIRES,BUENOS AIRES,True,29.9
2022,6,PATAGONIA,CHUBUT,True,42.8
2022,6,BUENOS AIRES,BUENOS AIRES,True,33.0
2022,6,CENTRO,CORDOBA,True,14.0
2022,6,PATAGONIA,CHUBUT,True,8.5
2022,6,PATAGONIA,CHUBUT,True,22.4
2022,6,BUENOS AIRES,BUENOS AIRES,True,20.3
2022,6,PATAGONIA,CHUBUT,True,9.1
2022,6,BUENOS AIRES,BUENOS AIRES,True,1.3
2022,6,BUENOS AIRES,LA PAMPA,True,13.1
2022,6,PATAGONIA,CHUBUT,True,20.1
2022,6,PATAGONIA,CHUBUT,True,7.9
2022,6,PATAGONIA,SANTA CRUZ,True,38.4
2022,6,PATAGONIA,SANTA CRUZ,True,9.9
2022,6,BUENOS AIRES,BUENOS AIRES,True,18.4
2022,6,BUENOS AIRES,BUENOS AIRES,True,20.6
2022,6,COMAHUE,RIO NEGRO,True,31.9
2022,6,PATAGONIA,CHUBUT,True,48.9
2022,6,COMAHUE,RIO NEGRO,True,4.1
2022,6,BUENOS AIRES,BUENOS AIRES,True,4.3
2022,6,PATAGONIA,CHUBUT,True,30.6
2022,6,BUENOS AIRES,BUENOS AIRES,True,30.9
2022,6,BUENOS AIRES,BUENOS AIRES,True,15.9
2022,6,BUENOS AIRES,BUENOS AIRES,True,7.2
2022,6,BUENOS AIRES,BUENOS AIRES,True,2.2
2022,6,CENTRO,CORDOBA,True,16.6
2022,6,NOROESTE,LA RIOJA,True,20.0
2022,6,BUENOS AIRES,BUENOS AIRES,True,28.9
2022,6,BUENOS AIRES,BUENOS AIRES,True,74.4
2022,6,PATAGONIA,CHUBUT,True,19.6
2022,6,BUENOS AIRES,BUENOS AIRES,True,11.1
2022,6,CENTRO,CORDOBA,True,7.1
2022,6,COMAHUE,NEUQUÉN,True,21.6
2022,6,PATAGONIA,CHUBUT,True,7.3
2022,6,BUENOS AIRES,BUENOS AIRES,True,33.5
2022,6,BUENOS AIRES,BUENOS AIRES,True,41.6
2022,6,PATAGONIA,CHUBUT,True,28.1
2022,6,BUENOS AIRES,BUENOS AIRES,True,17.7
2022,6,PATAGONIA,CHUBUT,True,15.7
2022,6,PATAGONIA,CHUBUT,True,21.1
2022,6,PATAGONIA,CHUBUT,True,21.2
2022,6,PATAGONIA,SANTA CRUZ,True,36.2
2022,6,PATAGONIA,CHUBUT,True,17.9
2022,6,PATAGONIA,CHUBUT,True,39.2
2022,6,PATAGONIA,CHUBUT,True,9.9
2022,6,BUENOS AIRES,BUENOS AIRES,True,18.7
2022,6,PATAGONIA,SANTA CRUZ,True,42.1
2022,6,PATAGONIA,SANTA CRUZ,True,8.0
2022,7,CENTRO,CORDOBA,True,19.5
2022,7,PATAGONIA,CHUBUT,True,25.6
2022,7,PATAGONIA,CHUBUT,True,36.7
2022,7,NOROESTE,LA RIOJA,True,23.4
2022,7,NOROESTE,LA RIOJA,True,3.1
2022,7,NOROESTE,LA RIOJA,True,2.7
2022,7,BUENOS AIRES,BUENOS AIRES,True,23.7
2022,7,BUENOS AIRES,LA PAMPA,True,15.9
2022,7,PATAGONIA,SANTA CRUZ,True,8.8
2022,7,PATAGONIA,SANTA CRUZ,True,34.8
2022,7,PATAGONIA,CHUBUT,True,10.1
2022,7,PATAGONIA,CHUBUT,True,23.3
2022,7,PATAGONIA,CHUBUT,True,33.9
2022,7,PATAGONIA,CHUBUT,True,11.6
2022,7,BUENOS AIRES,BUENOS AIRES,True,33.3
2022,7,PATAGONIA,CHUBUT,True,7.3
2022,7,PATAGONIA,CHUBUT,True,2.3
2022,7,BUENOS AIRES,BUENOS AIRES,True,6.8
2022,7,BUENOS AIRES,BUENOS AIRES,True,30.9
2022,7,PATAGONIA,CHUBUT,True,9.7
2022,7,BUENOS AIRES,BUENOS AIRES,True,31.0
2022,7,BUENOS AIRES,BUENOS AIRES,True,16.7
2022,7,BUENOS AIRES,BUENOS AIRES,True,4.2
2022,7,NOROESTE,SANTIAGO DEL ESTERO,True,1.4
2022,7,PATAGONIA,CHUBUT,True,7.7
2022,7,BUENOS AIRES,BUENOS AIRES,True,4.8
2022,7,BUENOS AIRES,BUENOS AIRES,True,36.8
2022,7,PATAGONIA,SANTA CRUZ,True,35.8
2022,7,PATAGONIA,CHUBUT,True,24.9
2022,7,PATAGONIA,CHUBUT,True,23.5
2022,7,PATAGONIA,CHUBUT,True,24.7
2022,7,PATAGONIA,CHUBUT,True,13.3
2022,7,PATAGONIA,CHUBUT,True,46.4
2022,7,PATAGONIA,CHUBUT,True,15.3
2022,7,PATAGONIA,CHUBUT,True,37.6
2022,7,CENTRO,CORDOBA,True,23.5
2022,7,BUENOS AIRES,BUENOS AIRES,True,37.6
2022,7,BUENOS AIRES,BUENOS AIRES,True,12.4
2022,7,BUENOS AIRES,BUENOS AIRES,True,0.0
2022,7,COMAHUE,NEUQUÉN,True,25.0
2022,7,CENTRO,CORDOBA,True,9.2
2022,7,BUENOS AIRES,BUENOS AIRES,True,20.6
2022,7,PATAGONIA,CHUBUT,True,28.3
2022,7,PATAGONIA,CHUBUT,True,59.4
2022,7,COMAHUE,RIO NEGRO,True,38.0
2022,7,COMAHUE,RIO NEGRO,True,4.9
2022,7,PATAGONIA,CHUBUT,True,15.7
2022,7,PATAGONIA,CHUBUT,True,9.5
2022,7,PATAGONIA,CHUBUT,True,10.1
2022,7,BUENOS AIRES,BUENOS AIRES,True,77.8
